,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,ratings,action,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime,all_categories
176,176,176,176,3064,3064,,Watched,,,,,2020,1,9,0,57,3,https://www.youtube.com/watch?v=-_lbbHp670k,,youtube,,2020-01-09 00:57:00,
177,177,177,177,3063,3063,,Watched,,,,,2020,1,9,0,59,3,https://www.youtube.com/watch?v=9Ehesz4HaNE,,youtube,,2020-01-09 00:59:00,
178,178,178,178,3062,3062,,Watched,,,,,2020,1,9,1,3,3,https://www.youtube.com/watch?v=qnzTPe1uPrM,,youtube,,2020-01-09 01:03:00,
179,179,179,179,3061,3061,,Watched,,,,,2020,1,9,1,5,3,https://www.youtube.com/watch?v=3vHN67kpnvA,,youtube,,2020-01-09 01:05:00,
180,180,180,180,3060,3060,,Watched,,,,,2020,1,9,1,7,3,https://www.youtube.com/watch?v=Bto7uaNpT68,,youtube,,2020-01-09 01:07:00,
181,181,181,181,3059,3059,,Watched,,,,,2020,1,9,1,40,3,https://www.youtube.com/watch?v=jTd08Bfzcl4,,youtube,,2020-01-09 01:40:00,
182,182,182,182,5362,2193,,Visited,,,,,2020,1,9,12,19,3,,,search,Lake Tahoe Snow Report | Squaw Alpine,2020-01-09 12:19:00,News
183,183,183,183,5363,2194,,Searched,,,,,2020,1,9,12,19,3,,,search,squaw valley ski weather,2020-01-09 12:19:00,News
184,184,184,184,5360,2191,,Searched,,,,,2020,1,9,18,58,3,,,search,jedi council names,2020-01-09 18:58:00,People & Society
185,185,185,185,5361,2192,,Searched,,,,,2020,1,9,18,58,3,,,search,squaw valley ski weather,2020-01-09 18:58:00,News
186,186,186,186,5359,2190,,Searched,,,,,2020,1,9,18,59,3,,,search,famous sith,2020-01-09 18:59:00,Arts & Entertainment
187,187,187,187,5358,2189,,Searched,,,,,2020,1,9,21,25,3,,,search,famous sith,2020-01-09 21:25:00,Arts & Entertainment
188,188,188,188,3058,3058,,Watched,,,,,2020,1,9,23,48,3,https://www.youtube.com/watch?v=kp6F7jW5cmI,,youtube,,2020-01-09 23:48:00,
189,189,189,189,3057,3057,,Watched,,,,,2020,1,10,0,15,4,https://www.youtube.com/watch?v=BvBkDOKSxVE,,youtube,,2020-01-10 00:15:00,
190,190,190,190,3056,3056,,Watched,,,,,2020,1,10,0,29,4,https://www.youtube.com/watch?v=mX2Oa26z690,,youtube,,2020-01-10 00:29:00,
191,191,191,191,3055,3055,,Watched,,,,,2020,1,10,0,50,4,https://www.youtube.com/watch?v=1qRir364aNk,,youtube,,2020-01-10 00:50:00,
192,192,192,192,3054,3054,,Watched,,,,,2020,1,10,0,54,4,https://www.youtube.com/watch?v=XQjj3C9rEg0,,youtube,,2020-01-10 00:54:00,
193,193,193,193,3053,3053,,Watched,,,,,2020,1,10,0,58,4,https://www.youtube.com/watch?v=mSVERlFIIqY,,youtube,,2020-01-10 00:58:00,
194,194,194,194,3052,3052,,Watched,,,,,2020,1,10,1,4,4,https://www.youtube.com/watch?v=7x26E9mSd7Y,,youtube,,2020-01-10 01:04:00,
195,195,195,195,5356,2187,,Searched,,,,,2020,1,10,11,49,4,,,search,cinder,2020-01-10 11:49:00,Science
196,196,196,196,5355,2186,,Visited,,,,,2020,1,10,11,49,4,,,search,https://books.google.com/books?id=DdR-cUp7ooYC&pg=PA3,2020-01-10 11:49:00,Books & Literature
197,197,197,197,5357,2188,,Searched,,,,,2020,1,10,11,49,4,,,search,famous sith,2020-01-10 11:49:00,Arts & Entertainment
198,198,198,198,3051,3051,,Watched,,,,,2020,1,11,3,14,5,https://www.youtube.com/watch?v=6H6MNyJ4iXU,,youtube,,2020-01-11 03:14:00,
199,199,199,199,3050,3050,,Watched,,,,,2020,1,11,3,16,5,https://www.youtube.com/watch?v=yKTt-c3Y0Ow,,youtube,,2020-01-11 03:16:00,
200,200,200,200,3049,3049,,Watched,,,,,2020,1,11,3,48,5,https://www.youtube.com/watch?v=IoyTGoyiSds,,youtube,,2020-01-11 03:48:00,
201,201,201,201,5354,2185,,Searched,,,,,2020,1,11,8,40,5,,,search,ACAB,2020-01-11 08:40:00,
202,202,202,202,3048,3048,,Watched,,,,,2020,1,11,15,58,5,https://www.youtube.com/watch?v=rms-4enPh6c,,youtube,,2020-01-11 15:58:00,
203,203,203,203,3047,3047,,Watched,,,,,2020,1,11,16,17,5,https://www.youtube.com/watch?v=d876kTQZLCg,,youtube,,2020-01-11 16:17:00,
204,204,204,204,3046,3046,,Watched,,,,,2020,1,11,16,20,5,https://www.youtube.com/watch?v=P7Ctwnqj3zE,,youtube,,2020-01-11 16:20:00,
205,205,205,205,3044,3044,,Watched,,,,,2020,1,11,16,22,5,https://www.youtube.com/watch?v=ghH4khvQWmo,,youtube,,2020-01-11 16:22:00,
206,206,206,206,3045,3045,,Searched,,,,,2020,1,11,16,22,5,https://www.youtube.com/results?search_query=sauce+or+loss+van+der,,youtube,,2020-01-11 16:22:00,
207,207,207,207,3043,3043,,Watched,,,,,2020,1,11,16,23,5,https://www.youtube.com/watch?v=wJeaRLWYrcY,,youtube,,2020-01-11 16:23:00,
208,208,208,208,3042,3042,,Watched,,,,,2020,1,11,16,37,5,https://www.youtube.com/watch?v=rg9PV6yffCc,,youtube,,2020-01-11 16:37:00,
209,209,209,209,3041,3041,,Watched,,,,,2020,1,11,16,41,5,https://www.youtube.com/watch?v=5hgeWPQc4v8,,youtube,,2020-01-11 16:41:00,
210,210,210,210,3040,3040,,Watched,,,,,2020,1,11,17,0,5,https://www.youtube.com/watch?v=q-JWjkQW8Ww,,youtube,,2020-01-11 17:00:00,
211,211,211,211,3039,3039,,Watched,,,,,2020,1,11,17,37,5,https://www.youtube.com/watch?v=B_tif9YqxjQ,,youtube,,2020-01-11 17:37:00,
212,212,212,212,3038,3038,,Watched,,,,,2020,1,11,18,10,5,https://www.youtube.com/watch?v=rYmvcq4IgVg,,youtube,,2020-01-11 18:10:00,
213,213,213,213,5353,2184,,Searched,,,,,2020,1,11,19,10,5,,,search,degree classification,2020-01-11 19:10:00,Jobs & Education
214,214,214,214,3037,3037,,Watched,,,,,2020,1,11,19,10,5,https://www.youtube.com/watch?v=Ere4McT3Rn0,,youtube,,2020-01-11 19:10:00,
215,215,215,215,5352,2183,,Searched,,,,,2020,1,11,19,13,5,,,search,ur latin honors,2020-01-11 19:13:00,Arts & Entertainment
216,216,216,216,5350,2181,,Searched,,,,,2020,1,11,20,17,5,,,search,vail company,2020-01-11 20:17:00,Business & Industrial
217,217,217,217,5351,2182,,Searched,,,,,2020,1,11,20,17,5,,,search,jacobs engineering,2020-01-11 20:17:00,Science
218,218,218,218,5349,2180,,Searched,,,,,2020,1,11,20,18,5,,,search,mckenzie engineering,2020-01-11 20:18:00,Jobs & Education
219,219,219,219,5348,2179,,Searched,,,,,2020,1,11,20,21,5,,,search,alphabet company,2020-01-11 20:21:00,Reference
220,220,220,220,5347,2178,,Searched,,,,,2020,1,11,20,22,5,,,search,Google,2020-01-11 20:22:00,Internet & Telecom
221,221,221,221,3036,3036,,Watched,,,,,2020,1,11,21,13,5,https://www.youtube.com/watch?v=T0UKUOFpKYM,,youtube,,2020-01-11 21:13:00,
222,222,222,222,3035,3035,,Watched,,,,,2020,1,11,21,42,5,https://www.youtube.com/watch?v=wteZiz1NElc,,youtube,,2020-01-11 21:42:00,
223,223,223,223,3034,3034,,Watched,,,,,2020,1,11,21,52,5,https://www.youtube.com/watch?v=e6Pkn0udkUE,,youtube,,2020-01-11 21:52:00,
224,224,224,224,3033,3033,,Watched,,,,,2020,1,11,21,52,5,https://www.youtube.com/watch?v=D5pDqGXVvaw,,youtube,,2020-01-11 21:52:00,
225,225,225,225,3032,3032,,Watched,,,,,2020,1,11,22,24,5,https://www.youtube.com/watch?v=f6aIV8Sktak,,youtube,,2020-01-11 22:24:00,
226,226,226,226,3031,3031,,Watched,,,,,2020,1,11,22,35,5,https://www.youtube.com/watch?v=iIccotbPlGk,,youtube,,2020-01-11 22:35:00,
227,227,227,227,3030,3030,,Watched,,,,,2020,1,11,22,40,5,https://www.youtube.com/watch?v=c7jI46jPYaM,,youtube,,2020-01-11 22:40:00,
228,228,228,228,3029,3029,,Watched,,,,,2020,1,11,22,48,5,https://www.youtube.com/watch?v=kMs5fni-y9A,,youtube,,2020-01-11 22:48:00,
229,229,229,229,3028,3028,,Watched,,,,,2020,1,12,0,9,6,https://www.youtube.com/watch?v=9md2PQEwrC4,,youtube,,2020-01-12 00:09:00,
230,230,230,230,3026,3026,,Watched,,,,,2020,1,12,0,10,6,https://www.youtube.com/watch?v=NPbvjmkXcW0,,youtube,,2020-01-12 00:10:00,
231,231,231,231,3027,3027,,Watched,,,,,2020,1,12,0,10,6,https://www.youtube.com/watch?v=i3Z4MsH3C_8,,youtube,,2020-01-12 00:10:00,
232,232,232,232,3025,3025,,Watched,,,,,2020,1,12,0,11,6,https://www.youtube.com/watch?v=3ktQqG5xp00,,youtube,,2020-01-12 00:11:00,
233,233,233,233,3024,3024,,Watched,,,,,2020,1,12,0,19,6,https://www.youtube.com/watch?v=BoDDqKc12CA,,youtube,,2020-01-12 00:19:00,
234,234,234,234,5346,2177,,Searched,,,,,2020,1,12,12,46,6,,,search,yuzu,2020-01-12 12:46:00,Arts & Entertainment
235,235,235,235,3023,3023,,Searched,,,,,2020,1,13,0,2,0,https://www.youtube.com/results?search_query=smallant1,,youtube,,2020-01-13 00:02:00,
236,236,236,236,3022,3022,,Watched,,,,,2020,1,13,14,2,0,https://www.youtube.com/watch?v=u1_Yo0DqjRs,,youtube,,2020-01-13 14:02:00,
237,237,237,237,5344,2175,,Visited,,,,,2020,1,13,19,26,0,,,search,https://en.m.wikipedia.org/wiki/Vodka,2020-01-13 19:26:00,
238,238,238,238,5345,2176,,Searched,,,,,2020,1,13,19,26,0,,,search,vodka requirements,2020-01-13 19:26:00,Food & Drink
239,239,239,239,5343,2174,,Searched,,,,,2020,1,14,1,38,1,,,search,dodecahedron,2020-01-14 01:38:00,
240,240,240,240,3021,3021,,Watched,,,,,2020,1,14,4,16,1,https://www.youtube.com/watch?v=u1_Yo0DqjRs,,youtube,,2020-01-14 04:16:00,
241,241,241,241,3020,3020,,Watched,,,,,2020,1,14,4,48,1,https://www.youtube.com/watch?v=fqlwMxo2D1Q,,youtube,,2020-01-14 04:48:00,
242,242,242,242,3019,3019,,Watched,,,,,2020,1,14,4,53,1,https://www.youtube.com/watch?v=05KsorjRbo0,,youtube,,2020-01-14 04:53:00,
243,243,243,243,5342,2173,,Searched,,,,,2020,1,14,14,11,1,,,search,dodecahedron,2020-01-14 14:11:00,
244,244,244,244,5341,2172,,Searched,,,,,2020,1,14,15,31,1,,,search,dodecahedron,2020-01-14 15:31:00,
245,245,245,245,5340,2171,,Searched,,,,,2020,1,14,17,0,1,,,search,transplant succulents,2020-01-14 17:00:00,Home & Garden
246,246,246,246,3017,3017,,Watched,,,,,2020,1,14,17,17,1,https://www.youtube.com/watch?v=1P5RhA5qLFs,,youtube,,2020-01-14 17:17:00,
247,247,247,247,3018,3018,,Searched,,,,,2020,1,14,17,17,1,https://www.youtube.com/results?search_query=multi+track+drifting,,youtube,,2020-01-14 17:17:00,
248,248,248,248,5339,2170,,Searched,,,,,2020,1,14,18,28,1,,,search,lapras,2020-01-14 18:28:00,
249,249,249,249,5338,2169,,Searched,,,,,2020,1,14,18,28,1,,,search,bug psychic,2020-01-14 18:28:00,People & Society
250,250,250,250,5337,2168,,Searched,,,,,2020,1,14,18,28,1,,,search,bug psychic weakness,2020-01-14 18:28:00,People & Society
251,251,251,251,5336,2167,,Visited,,,,,2020,1,14,18,29,1,,,search,https://www.polygon.com/platform/amp/pokemon-sword-shield-guide/2019/11/16/20968169/type-strength-weakness-super-effective-weakness-chart,2020-01-14 18:29:00,Games
252,252,252,252,5334,2165,,Searched,,,,,2020,1,14,19,13,1,,,search,pain reliever r/s,2020-01-14 19:13:00,Health
253,253,253,253,5335,2166,,Visited,,,,,2020,1,14,19,13,1,,,search,https://www.polygon.com/platform/amp/pokemon-sword-shield-guide/2019/11/16/20968169/type-strength-weakness-super-effective-weakness-chart,2020-01-14 19:13:00,Hobbies & Interests
254,254,254,254,5330,2161,,Visited,,,,,2020,1,14,20,20,1,,,search,Wilson Commons Student Activities : University of Rochester,2020-01-14 20:20:00,Jobs & Education
255,255,255,255,5331,2162,,Searched,,,,,2020,1,14,20,20,1,,,search,ur wcsa,2020-01-14 20:20:00,
256,256,256,256,5332,2163,,Visited,,,,,2020,1,14,20,20,1,,,search,WSCA,2020-01-14 20:20:00,
257,257,257,257,5333,2164,,Searched,,,,,2020,1,14,20,20,1,,,search,wsca,2020-01-14 20:20:00,
258,258,258,258,3016,3016,,Watched,,,,,2020,1,14,22,10,1,https://www.youtube.com/watch?v=6BAlBf39kT8,,youtube,,2020-01-14 22:10:00,
259,259,259,259,3015,3015,,Watched,,,,,2020,1,14,22,13,1,https://www.youtube.com/watch?v=chil75Ip-3w,,youtube,,2020-01-14 22:13:00,
260,260,260,260,3014,3014,,Watched,,,,,2020,1,14,22,22,1,https://www.youtube.com/watch?v=WinKAFrBjvk,,youtube,,2020-01-14 22:22:00,
261,261,261,261,3013,3013,,Watched,,,,,2020,1,14,22,47,1,https://www.youtube.com/watch?v=9c8zh8QTCBM,,youtube,,2020-01-14 22:47:00,
262,262,262,262,3012,3012,,Watched,,,,,2020,1,14,23,8,1,https://www.youtube.com/watch?v=YByuzBCTZnw,,youtube,,2020-01-14 23:08:00,
263,263,263,263,3011,3011,,Watched,,,,,2020,1,14,23,40,1,https://www.youtube.com/watch?v=u6jL8JQH2iI,,youtube,,2020-01-14 23:40:00,
264,264,264,264,5329,2160,,Searched,,,,,2020,1,14,23,57,1,,,search,amazon careers,2020-01-14 23:57:00,Jobs & Education
265,265,265,265,3010,3010,,Watched,,,,,2020,1,15,0,3,2,https://www.youtube.com/watch?v=YE6_mANvbHQ,,youtube,,2020-01-15 00:03:00,
266,266,266,266,3009,3009,,Watched,,,,,2020,1,15,0,6,2,https://www.youtube.com/watch?v=RuHHV6RYoso,,youtube,,2020-01-15 00:06:00,
267,267,267,267,3008,3008,,Watched,,,,,2020,1,15,0,10,2,https://www.youtube.com/watch?v=sp6UxJkTo-Y,,youtube,,2020-01-15 00:10:00,
268,268,268,268,3007,3007,,Watched,,,,,2020,1,15,0,28,2,https://www.youtube.com/watch?v=POKdtYNsLyw,,youtube,,2020-01-15 00:28:00,
269,269,269,269,3006,3006,,Watched,,,,,2020,1,15,0,31,2,https://www.youtube.com/watch?v=eOvh8YDQVgk,,youtube,,2020-01-15 00:31:00,
270,270,270,270,3005,3005,,Watched,,,,,2020,1,15,1,52,2,https://www.youtube.com/watch?v=BrrP5IMDiJY,,youtube,,2020-01-15 01:52:00,
271,271,271,271,3004,3004,,Watched,,,,,2020,1,15,2,15,2,https://www.youtube.com/watch?v=v-9WSmESdN4,,youtube,,2020-01-15 02:15:00,
272,272,272,272,3003,3003,,Watched,,,,,2020,1,15,2,17,2,https://www.youtube.com/watch?v=DuwQ__-X_mc,,youtube,,2020-01-15 02:17:00,
273,273,273,273,3002,3002,,Watched,,,,,2020,1,15,2,19,2,https://www.youtube.com/watch?v=wNTNVeZnkHE,,youtube,,2020-01-15 02:19:00,
274,274,274,274,5328,2159,,Searched,,,,,2020,1,15,15,38,2,,,search,handshake ur,2020-01-15 15:38:00,
275,275,275,275,5327,2158,,Searched,,,,,2020,1,15,15,41,2,,,search,indeed,2020-01-15 15:41:00,Jobs & Education
276,276,276,276,5326,2157,,Searched,,,,,2020,1,15,15,58,2,,,search,linkedin,2020-01-15 15:58:00,Online Communities
277,277,277,277,5325,2156,,Searched,,,,,2020,1,15,16,40,2,,,search,sona ur,2020-01-15 16:40:00,Arts & Entertainment
278,278,278,278,5324,2155,,Searched,,,,,2020,1,15,16,48,2,,,search,ur finals schedule,2020-01-15 16:48:00,Sports
279,279,279,279,3001,3001,,Searched,,,,,2020,1,15,19,51,2,https://www.youtube.com/results?search_query=asmr+yoda+eats+hamburger,,youtube,,2020-01-15 19:51:00,
280,280,280,280,3000,3000,4.9494972000000015,Watched,1452.0,113552.0,72.0,1533092.0,2020,1,15,19,51,2,https://www.youtube.com/watch?v=7KpuGFm-mhM,,youtube,,2020-01-15 19:51:00,People & Blogs
281,281,281,281,2999,2999,,Watched,,,,,2020,1,15,20,17,2,https://www.youtube.com/watch?v=_LhxG51dFew,,youtube,,2020-01-15 20:17:00,
282,282,282,282,2998,2998,,Watched,,,,,2020,1,15,20,18,2,https://www.youtube.com/watch?v=8lbDjXA4cs0,,youtube,,2020-01-15 20:18:00,
283,283,283,283,2997,2997,,Watched,,,,,2020,1,15,20,26,2,https://www.youtube.com/watch?v=-J1dohhx3gk,,youtube,,2020-01-15 20:26:00,
284,284,284,284,2996,2996,,Watched,,,,,2020,1,15,20,38,2,https://www.youtube.com/watch?v=MnqmZgQKvNM,,youtube,,2020-01-15 20:38:00,
285,285,285,285,2995,2995,,Watched,,,,,2020,1,15,20,53,2,https://www.youtube.com/watch?v=KbXYWi832zc,,youtube,,2020-01-15 20:53:00,
286,286,286,286,2994,2994,,Watched,,,,,2020,1,15,20,54,2,https://www.youtube.com/watch?v=Ib89ME8Nxow,,youtube,,2020-01-15 20:54:00,
287,287,287,287,2993,2993,,Watched,,,,,2020,1,15,20,57,2,https://www.youtube.com/watch?v=6R8CJghXWEc,,youtube,,2020-01-15 20:57:00,
288,288,288,288,2992,2992,,Watched,,,,,2020,1,15,21,2,2,https://www.youtube.com/watch?v=CUHUjmMynCo,,youtube,,2020-01-15 21:02:00,
289,289,289,289,2991,2991,,Watched,,,,,2020,1,15,21,6,2,https://www.youtube.com/watch?v=k9XQc7n2b5c,,youtube,,2020-01-15 21:06:00,
290,290,290,290,2989,2989,,Watched,,,,,2020,1,15,21,33,2,https://www.youtube.com/watch?v=0OdmNjtWfPA,,youtube,,2020-01-15 21:33:00,
291,291,291,291,2990,2990,,Searched,,,,,2020,1,15,21,33,2,https://www.youtube.com/results?search_query=onlychillstep,,youtube,,2020-01-15 21:33:00,
292,292,292,292,2988,2988,,Watched,,,,,2020,1,15,22,4,2,https://www.youtube.com/watch?v=Nsm6Y7WugKU,,youtube,,2020-01-15 22:04:00,
293,293,293,293,2987,2987,4.8593725999999995,Watched,12349.0,338905.0,821.0,30924885.0,2020,1,15,22,22,2,https://www.youtube.com/watch?v=GTXP2FzQS94,,youtube,,2020-01-15 22:22:00,People & Blogs
294,294,294,294,2986,2986,,Watched,,,,,2020,1,15,22,43,2,https://www.youtube.com/watch?v=0-lcGB7ye9w,,youtube,,2020-01-15 22:43:00,
295,295,295,295,2985,2985,,Watched,,,,,2020,1,15,23,0,2,https://www.youtube.com/watch?v=3-qMiuDmKSc,,youtube,,2020-01-15 23:00:00,
296,296,296,296,2984,2984,,Watched,,,,,2020,1,15,23,3,2,https://www.youtube.com/watch?v=bbsPgw13hJY,,youtube,,2020-01-15 23:03:00,
297,297,297,297,2983,2983,,Watched,,,,,2020,1,15,23,8,2,https://www.youtube.com/watch?v=sOTBU5QJJWM,,youtube,,2020-01-15 23:08:00,
298,298,298,298,2982,2982,4.9730544000000005,Watched,2194.0,323502.0,121.0,6839213.0,2020,1,15,23,9,2,https://www.youtube.com/watch?v=u1hnBv12-uk,,youtube,,2020-01-15 23:09:00,Comedy
299,299,299,299,2981,2981,,Searched,,,,,2020,1,16,0,5,3,https://www.youtube.com/results?search_query=sauce+or+loss+van+der,,youtube,,2020-01-16 00:05:00,
300,300,300,300,2980,2980,,Watched,,,,,2020,1,16,0,5,3,https://www.youtube.com/watch?v=ghH4khvQWmo,,youtube,,2020-01-16 00:05:00,
301,301,301,301,2979,2979,,Watched,,,,,2020,1,16,0,7,3,https://www.youtube.com/watch?v=HHmx4b5tktQ,,youtube,,2020-01-16 00:07:00,
302,302,302,302,2978,2978,,Watched,,,,,2020,1,16,0,8,3,https://www.youtube.com/watch?v=lZ84crMLmsA,,youtube,,2020-01-16 00:08:00,
303,303,303,303,2977,2977,,Watched,,,,,2020,1,16,0,11,3,https://www.youtube.com/watch?v=LVyOWbrxjHM,,youtube,,2020-01-16 00:11:00,
304,304,304,304,2976,2976,4.9447002,Watched,790.0,56353.0,477.0,1833962.0,2020,1,16,0,13,3,https://www.youtube.com/watch?v=5fCM0Ttx0WA,Bongo cat MEME COMPILATION,youtube,,2020-01-16 00:13:00,Entertainment
305,305,305,305,2974,2974,,Watched,,,,,2020,1,16,0,16,3,https://www.youtube.com/watch?v=D-_KXeD_0wY,,youtube,,2020-01-16 00:16:00,
306,306,306,306,2975,2975,,Searched,,,,,2020,1,16,0,16,3,https://www.youtube.com/results?search_query=Marimba+avatar,,youtube,,2020-01-16 00:16:00,
307,307,307,307,2970,2970,4.9682422,Watched,772.0,96464.0,147.0,4917756.0,2020,1,16,0,17,3,https://www.youtube.com/watch?v=uRv8gnBMiWM,,youtube,,2020-01-16 00:17:00,Gaming
308,308,308,308,2971,2971,,Searched,,,,,2020,1,16,0,17,3,https://www.youtube.com/results?search_query=Zelda+unplugged,,youtube,,2020-01-16 00:17:00,
309,309,309,309,2973,2973,,Searched,,,,,2020,1,16,0,17,3,https://www.youtube.com/results?search_query=Marimba,,youtube,,2020-01-16 00:17:00,
310,310,310,310,2972,2972,4.967267,Watched,3204.0,388326.0,252.0,14772089.0,2020,1,16,0,17,3,https://www.youtube.com/watch?v=qYtrnr4chfU,,youtube,,2020-01-16 00:17:00,Music
311,311,311,311,2969,2969,,Watched,,,,,2020,1,16,0,22,3,https://www.youtube.com/watch?v=7apltfVJBwU,,youtube,,2020-01-16 00:22:00,
312,312,312,312,2968,2968,4.9360843,Watched,1068.0,65770.0,99.0,2103095.0,2020,1,16,0,25,3,https://www.youtube.com/watch?v=ioqzKXYIvfc,,youtube,,2020-01-16 00:25:00,Gaming
313,313,313,313,2966,2966,,Searched,,,,,2020,1,16,0,27,3,https://www.youtube.com/results?search_query=Beat+saber,,youtube,,2020-01-16 00:27:00,
314,314,314,314,2967,2967,,Searched,,,,,2020,1,16,0,27,3,https://www.youtube.com/results?search_query=Thebandit1,,youtube,,2020-01-16 00:27:00,
315,315,315,315,2965,2965,,Watched,,,,,2020,1,16,0,27,3,https://www.youtube.com/watch?v=rw3qfJHruGM,,youtube,,2020-01-16 00:27:00,
316,316,316,316,2964,2964,4.8577881,Watched,15488.0,420144.0,518.0,14357276.0,2020,1,16,0,29,3,https://www.youtube.com/watch?v=ZY6h3pKqYI0,,youtube,,2020-01-16 00:29:00,Gaming
317,317,317,317,2963,2963,,Watched,,,,,2020,1,16,0,32,3,https://www.youtube.com/watch?v=iVs-CQ8dF5c,,youtube,,2020-01-16 00:32:00,
318,318,318,318,2962,2962,4.9769516,Watched,762.0,131482.0,156.0,2565872.0,2020,1,16,0,34,3,https://www.youtube.com/watch?v=09tzb8lkMwE,,youtube,,2020-01-16 00:34:00,Music
319,319,319,319,2961,2961,,Watched,,,,,2020,1,16,0,36,3,https://www.youtube.com/watch?v=fnUC9PXPXSk,,youtube,,2020-01-16 00:36:00,
320,320,320,320,2959,2959,,Searched,,,,,2020,1,16,0,37,3,https://www.youtube.com/results?search_query=megalovania+but,,youtube,,2020-01-16 00:37:00,
321,321,321,321,2960,2960,,Watched,,,,,2020,1,16,0,37,3,https://www.youtube.com/watch?v=Gdl1bWej5XM,,youtube,,2020-01-16 00:37:00,
322,322,322,322,2958,2958,,Watched,,,,,2020,1,16,0,38,3,https://www.youtube.com/watch?v=uhROI_KzdIU,,youtube,,2020-01-16 00:38:00,
323,323,323,323,2957,2957,,Watched,,,,,2020,1,16,0,39,3,https://www.youtube.com/watch?v=ISRtGrzJdu4,,youtube,,2020-01-16 00:39:00,
324,324,324,324,2956,2956,,Watched,,,,,2020,1,16,0,40,3,https://www.youtube.com/watch?v=STmj5cDI1Uo,,youtube,,2020-01-16 00:40:00,
325,325,325,325,2955,2955,,Watched,,,,,2020,1,16,0,40,3,https://www.youtube.com/watch?v=D5pDqGXVvaw,,youtube,,2020-01-16 00:40:00,
326,326,326,326,2954,2954,,Searched,,,,,2020,1,16,1,25,3,https://www.youtube.com/results?search_query=Senzawa+uwu+song,,youtube,,2020-01-16 01:25:00,
327,327,327,327,2953,2953,4.897385099999998,Watched,13499.0,512701.0,57.0,14586878.0,2020,1,16,1,26,3,https://www.youtube.com/watch?v=h6DNdop6pD8,i turned a bad copypasta into a bad rap,youtube,,2020-01-16 01:26:00,Gaming
328,328,328,328,5323,2154,,Searched,,,,,2020,1,16,1,50,3,,,search,big five president test,2020-01-16 01:50:00,
329,329,329,329,5322,2153,,Visited,,,,,2020,1,16,1,51,3,,,search,Big Five President Test - IDRlabs,2020-01-16 01:51:00,
330,330,330,330,2952,2952,,Watched,,,,,2020,1,16,1,58,3,https://www.youtube.com/watch?v=Mzxg71tClVo,,youtube,,2020-01-16 01:58:00,
331,331,331,331,2951,2951,,Watched,,,,,2020,1,16,2,30,3,https://www.youtube.com/watch?v=21UaK8AAHQk,,youtube,,2020-01-16 02:30:00,
332,332,332,332,5321,2152,,Searched,,,,,2020,1,16,2,45,3,,,search,ur sona systems,2020-01-16 02:45:00,Arts & Entertainment
333,333,333,333,5320,2151,,Searched,,,,,2020,1,16,2,47,3,,,search,sona ur,2020-01-16 02:47:00,Arts & Entertainment
334,334,334,334,2950,2950,,Watched,,,,,2020,1,16,15,28,3,https://www.youtube.com/watch?v=ShgBQc7gxHo,,youtube,,2020-01-16 15:28:00,
335,335,335,335,2949,2949,,Watched,,,,,2020,1,16,15,29,3,https://www.youtube.com/watch?v=yIqTZhotx7k,,youtube,,2020-01-16 15:29:00,
336,336,336,336,2948,2948,,Watched,,,,,2020,1,16,15,46,3,https://www.youtube.com/watch?v=c36IPodJT8I,,youtube,,2020-01-16 15:46:00,
337,337,337,337,2947,2947,,Watched,,,,,2020,1,16,15,49,3,https://www.youtube.com/watch?v=AaC6v0wCQWg,,youtube,,2020-01-16 15:49:00,
338,338,338,338,5319,2150,,Searched,,,,,2020,1,16,16,0,3,,,search,act scores,2020-01-16 16:00:00,Jobs & Education
339,339,339,339,2946,2946,,Watched,,,,,2020,1,16,16,4,3,https://www.youtube.com/watch?v=DGDULDjgg6M,,youtube,,2020-01-16 16:04:00,
340,340,340,340,5318,2149,,Searched,,,,,2020,1,16,16,26,3,,,search,modern mathematical statistics with applications 2nd edition,2020-01-16 16:26:00,Science
341,341,341,341,5317,2148,,Searched,,,,,2020,1,16,16,27,3,,,search,modern mathematical statistics with applications 2nd edition pdf,2020-01-16 16:27:00,Science
342,342,342,342,5316,2147,,Searched,,,,,2020,1,16,16,29,3,,,search,introductory statistics with r second edition pdf,2020-01-16 16:29:00,Science
